    @RELATION Mylyn-3.1-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0.350195,4,9,4,0.324138,0.377193,47,43,1,3,3,24,8,1,1,10,18,0.2,0.0714286,8,5,1,4,0.0655738,8,2,2,0,0,1,104,131,10,4,5,0,8,0,4,1,22,64,0,16,5,114,145,13,4,8,0,9,0,4,1,23,67,0,16,5,false
    0.165385,1,4,1,0.168421,0.148649,16,11,1,5,5,20,9,1,1,15,21,0.142857,0.129412,11,5,1,6,0.129412,11,2,2,0,0,1,74,95,10,4,5,0,6,0,6,2,20,37,0,18,6,74,95,10,4,5,0,6,0,6,2,20,37,0,18,6,false
    0.456731,2,6,2,0.375,0.44898,24,22,1,2,1,13,7,1,1,10,14,0.2,0.125,7,5,1,4,0.125,7,2,2,0,0,1,49,64,11,4,6,0,4,0,4,1,18,25,0,16,5,49,64,11,4,6,0,4,0,4,1,18,25,0,16,5,false
    0.119863,1,2,1,0.119565,0.148649,11,11,1,3,3,16,8,1,1,14,18,0.2,0.129412,11,6,1,4,0.129412,11,2,2,0,0,1,74,92,13,4,8,0,4,0,4,1,18,40,0,16,5,74,92,13,4,8,0,4,0,4,1,18,40,0,16,5,false
    0.170478,2,6,2,0.18254,0.21,23,21,1,6,3,25,11,1,1,13,17,0.2,0.2,25,6,1,4,0.2,25,2,2,0,0,1,100,126,10,4,5,0,4,0,4,1,18,66,0,16,5,100,126,10,4,5,0,4,0,4,1,18,66,0,16,5,false
    0.417683,2,6,2,0.298969,0.35443,29,28,1,7,6,20,10,1,0,16,23,0.142857,0.131868,12,5,1,6,0.131868,12,2,2,0,0,1,79,97,10,6,5,2,7,0,6,2,21,43,0,18,6,79,97,10,6,5,2,7,0,6,2,21,43,0,18,6,false
    0,0,0,0,0,0,0,0,1,5,5,9,3,1,0,3,5,0.333333,0.209302,9,5,1,2,0.209302,9,3,3,0,0,1,34,39,9,5,2,0,2,0,2,0,20,17,0,18,6,34,39,9,5,2,0,2,0,2,0,20,17,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,1,4,1,0.304348,7,5,1,0,0.304348,7,1,1,0,0,1,16,21,0,2,0,2,3,0,0,0,4,4,0,1,0,16,21,0,2,0,2,3,0,0,0,4,4,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,4,2,0,0,3,1,0.296296,8,5,1,0,0.180328,11,1,1,0,0,1,19,28,3,2,3,2,3,0,0,0,4,4,0,1,0,50,60,10,8,3,2,4,0,1,0,22,25,0,18,6,false
    0,0,0,0,0,0,0,0,2,2,2,15,6,2,2,4,13,1,0.266667,20,18,2,0,0.210526,20,1,1,0,0,1,55,83,5,5,5,5,9,0,1,0,10,20,0,2,0,75,106,14,11,7,5,11,0,3,0,29,29,0,20,6,true
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.190476,8,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,34,43,7,8,0,2,4,0,1,0,22,15,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.184211,7,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,31,37,7,8,0,2,4,0,1,0,22,12,0,18,6,false
    0,0,0,0,0,0,0,0,1,3,3,9,4,1,5,2,3,0.5,0.195122,8,5,1,1,0.195122,8,1,1,0,0,1,33,36,1,0,1,0,1,0,1,0,2,18,0,2,0,33,36,1,0,1,0,1,0,1,0,2,18,0,2,0,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,false
    0.234899,1,2,1,0.229167,0.305556,11,11,1,1,1,5,6,1,0,9,11,0.333333,0.162791,7,5,1,2,0.162791,7,2,2,0,0,1,36,48,8,4,3,0,2,0,2,0,16,21,0,14,4,36,48,8,4,3,0,2,0,2,0,16,21,0,14,4,false
    0.361953,3,10,4,0.318182,0.306452,49,38,1,4,4,32,8,1,1,10,16,0.2,0.0666667,8,5,1,4,0.0606061,8,2,2,0,0,1,112,137,10,4,5,0,6,0,4,1,20,73,0,16,5,124,154,14,4,9,0,7,0,4,1,21,77,0,16,5,false
    0.477941,1,5,1,0.37037,0.390244,20,16,1,2,2,11,8,1,1,13,17,0.2,0.163265,8,5,1,4,0.163265,8,2,2,0,0,1,41,54,6,4,1,0,4,0,4,1,18,21,0,16,5,41,54,6,4,1,0,4,0,4,1,18,21,0,16,5,false
    0.707792,2,6,2,0.553191,0.666667,26,26,1,2,2,9,5,1,0,6,9,0.25,0.22,11,7,1,3,0.22,11,2,2,0,0,1,39,47,9,4,4,0,3,0,3,1,17,18,0,15,5,39,47,9,4,4,0,3,0,3,1,17,18,0,15,5,false
    0.116208,1,3,1,0.105263,0.125,10,10,1,2,2,21,7,1,1,10,16,0.2,0.114943,10,7,1,4,0.111111,10,2,2,0,0,1,77,92,9,4,4,0,6,0,4,1,20,44,0,16,5,80,95,10,4,5,0,6,0,4,1,20,44,0,16,5,false
    0.136719,1,2,1,0.1375,0.177419,11,11,1,2,2,13,7,1,1,9,13,0.2,0.126761,9,5,1,4,0.126761,9,2,2,0,0,1,62,80,9,4,4,0,4,0,4,1,18,36,0,16,5,62,80,9,4,4,0,4,0,4,1,18,36,0,16,5,false
    0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,4,0,0.181818,2,0,0,2,0.181818,2,3,3,0,0,1,9,11,5,5,0,1,2,0,1,0,14,2,0,8,0,9,11,5,5,0,1,2,0,1,0,14,2,0,8,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,1,4,1,0.346154,9,5,1,0,0.225,9,1,1,0,0,1,17,22,0,2,0,2,3,0,0,0,4,4,0,1,0,31,40,7,8,0,2,5,0,1,0,23,10,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.214286,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,22,27,7,8,0,2,4,0,1,0,22,6,0,18,6,false
    0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,6,0.2,0.263158,5,5,1,4,0.263158,5,2,2,1,1,1,14,18,5,4,0,0,4,0,4,0,12,4,0,7,0,14,18,5,4,0,0,4,0,4,0,12,4,0,7,0,false
    0.348485,1,4,1,0.189189,0.241379,14,14,1,0,0,7,4,3,6,3,10,0.333333,0.162791,7,5,1,2,0.107692,7,1,1,1,2,1,36,49,5,4,5,4,7,0,2,0,8,11,0,3,0,58,74,14,10,7,4,9,0,4,0,27,22,0,21,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,1,4,1,0.363636,8,7,1,0,0.363636,8,1,1,0,0,1,14,18,0,2,0,2,3,0,0,0,4,3,0,1,0,14,18,0,2,0,2,3,0,0,0,4,3,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.333333,7,6,1,0,0.170732,7,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,34,39,7,8,0,2,4,0,1,0,22,16,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.15,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,34,39,7,8,0,2,4,0,1,0,22,14,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.230769,6,1,1,0,0,1,14,18,0,2,0,2,3,0,0,0,4,3,0,1,0,20,24,7,8,0,2,4,0,1,0,22,4,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.206897,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,23,29,7,8,0,2,4,0,1,0,22,7,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.181818,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,27,32,7,8,0,2,4,0,1,0,22,10,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.333333,7,6,1,0,0.159091,7,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,37,42,7,8,0,2,4,0,1,0,22,19,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.333333,7,6,1,0,0.21875,7,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,25,30,7,8,0,2,4,0,1,0,22,9,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.2,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,24,30,7,8,0,2,4,0,1,0,22,8,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.3,6,5,1,0,0.2,6,1,1,0,0,1,14,19,0,2,0,2,3,0,0,0,4,3,0,1,0,24,29,7,8,0,2,4,0,1,0,22,8,0,18,6,false
    0.731707,1,3,1,0.465116,0.527778,20,19,1,0,0,3,3,2,0,0,3,1,0.375,9,7,1,0,0.234043,11,1,1,0,0,1,15,21,1,2,1,2,3,0,0,0,4,3,0,1,0,36,43,8,8,1,2,4,0,1,0,22,15,0,18,6,true
    0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,false
    0.187166,1,2,1,0.196429,0.23913,11,11,1,2,2,8,6,1,0,6,9,0.333333,0.148148,8,7,1,2,0.148148,8,2,2,0,0,1,46,56,8,4,3,0,3,0,2,1,17,23,0,15,5,46,56,8,4,3,0,3,0,2,1,17,23,0,15,5,false
    0.190184,1,2,1,0.232558,0.294118,10,10,1,1,1,7,7,1,0,8,10,0.333333,0.170732,7,5,1,2,0.170732,7,2,2,0,0,1,34,43,7,4,2,0,2,0,2,0,16,20,0,14,4,34,43,7,4,2,0,2,0,2,0,16,20,0,14,4,false
    0.525424,1,2,1,0.4,0.5,10,10,2,1,1,3,3,1,0,2,4,0.333333,0.259259,7,5,1,2,0.259259,7,2,2,0,0,1,20,25,7,4,2,0,2,0,2,0,16,8,0,14,4,20,25,7,4,2,0,2,0,2,0,16,8,0,14,4,false
    0.125203,2,5,2,0.125,0.153846,22,22,1,3,3,33,7,1,1,10,19,0.2,0.107383,16,7,1,4,0.100629,16,2,2,0,0,1,133,162,10,4,5,0,9,0,4,1,23,82,0,16,5,143,176,13,4,8,0,10,0,4,1,24,85,0,16,5,false
    0.205882,1,2,1,0.22,0.261905,11,11,1,2,2,8,7,1,0,8,11,0.25,0.192308,10,7,1,3,0.192308,10,2,2,0,0,1,42,50,9,4,4,0,3,0,3,1,17,21,0,15,5,42,50,9,4,4,0,3,0,3,1,17,21,0,15,5,false
    0.318519,1,4,1,0.245283,0.268293,13,11,1,2,2,11,8,1,1,13,17,0.2,0.108696,5,5,1,4,0.108696,5,2,2,0,0,1,41,53,6,4,1,0,4,0,4,1,18,21,0,16,5,41,53,6,4,1,0,4,0,4,1,18,21,0,16,5,false
    0.234637,1,2,1,0.203704,0.255814,11,11,1,1,1,9,10,1,0,14,17,0.333333,0.122449,6,5,1,2,0.122449,6,2,2,0,0,1,43,54,8,4,3,0,3,0,2,0,17,24,0,14,4,43,54,8,4,3,0,3,0,2,0,17,24,0,14,4,false
    0.71519,2,6,2,0.5625,0.675,27,27,1,2,2,9,5,1,0,6,9,0.25,0.215686,11,7,1,3,0.215686,11,2,2,0,0,1,40,48,9,4,4,0,3,0,3,1,17,19,0,15,5,40,48,9,4,4,0,3,0,3,1,17,19,0,15,5,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,0,0.0666667,1,0,0,1,0.0434783,1,1,1,0,0,1,14,18,0,2,0,2,3,0,0,0,4,3,0,1,0,22,26,7,8,0,2,4,0,1,0,22,6,0,18,6,false
    0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,2,6,0.2,0.263158,5,5,1,4,0.263158,5,2,2,0,0,1,14,18,5,4,0,0,4,0,4,0,12,4,0,7,0,14,18,5,4,0,0,4,0,4,0,12,4,0,7,0,false
    0.353846,1,4,1,0.191781,0.245614,14,14,1,0,0,7,4,2,5,3,10,0.333333,0.166667,7,5,1,2,0.109375,7,1,1,1,1,1,35,48,5,4,5,4,7,0,2,0,8,10,0,3,0,57,73,14,10,7,4,9,0,4,0,27,21,0,21,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,1,0.363636,8,7,1,0,0.266667,8,1,1,0,0,1,14,21,0,2,0,2,3,0,0,0,4,3,0,1,0,22,29,7,8,0,2,4,0,1,0,22,6,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,3,0,0.0666667,1,0,0,1,0.0869565,2,1,1,0,0,1,14,18,0,2,0,2,3,0,0,0,4,3,0,1,0,21,27,7,8,0,2,4,0,1,0,22,5,0,18,6,false
    0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,3,1,0.333333,8,5,1,0,0.164557,13,1,1,0,0,1,16,23,2,2,2,2,3,0,0,0,4,3,0,1,0,66,79,9,8,2,2,5,0,1,0,23,36,0,18,6,false
    0.731707,1,3,1,0.454545,0.527778,20,19,1,0,0,3,3,2,0,0,3,1,0.285714,6,4,1,0,0.181818,8,1,1,0,0,1,15,22,1,2,1,2,3,0,0,0,4,3,0,1,0,36,44,8,8,1,2,4,0,1,0,22,15,0,18,6,false
    0,0,0,0,0,0,0,0,1,2,2,13,4,1,10,2,5,0.333333,0.173913,8,5,1,2,0.173913,8,1,1,0,0,1,38,42,1,0,1,0,3,0,2,0,4,21,0,3,0,38,42,1,0,1,0,3,0,2,0,4,21,0,3,0,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,2,0,0,0,0,0,1,0,0,2,2,0,0,1,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,6,8,0,0,0,0,1,0,0,0,4,1,0,3,0,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,2,4,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0.246014,1,4,2,0.2,0.209877,21,17,2,2,2,17,3,2,1,3,9,0.285714,0.173469,17,8,2,5,0.173469,17,0,0,0,0,0,81,105,2,1,2,1,6,1,6,1,6,49,1,6,1,81,105,2,1,2,1,6,1,6,1,6,49,1,6,1,true
    0.0520282,1,4,1,0.0522388,0.0633484,14,14,2,9,9,56,8,21,31,14,26,0.230769,0.201465,55,15,3,10,0.199275,55,0,0,0,0,0,218,265,9,5,9,5,12,0,12,0,12,116,0,12,0,221,268,9,5,9,5,13,0,13,0,13,117,0,13,0,true
    0,0,0,0,0,0,0,0,1,6,6,40,6,1,1,3,11,0.111111,0.0504202,6,4,1,8,0.0310881,6,1,1,0,0,1,113,130,2,0,2,0,8,0,8,0,8,63,0,8,0,187,212,3,0,3,0,20,0,18,0,36,95,0,26,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,0,2,0.333333,0.307692,4,4,1,2,0.307692,4,0,0,0,0,0,9,11,1,1,1,1,2,0,2,0,2,2,0,2,0,9,11,1,1,1,1,2,0,2,0,2,2,0,2,0,false
    0.0190321,1,8,2,0.0266921,0.0254925,28,22,5,6,6,163,25,24,24,66,111,0.142857,0.0959793,74,37,3,18,0.0915789,87,1,1,0,0,1,697,864,29,8,29,8,45,3,20,2,45,412,3,20,2,863,1049,50,19,29,9,71,3,42,2,151,484,3,100,17,true
    0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,5,5,1,0,0.714286,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false
    0,0,0,0,0,0,0,0,1,2,2,22,3,5,8,6,20,0.125,0.0428571,6,4,1,7,0.0319149,6,0,0,0,0,0,134,162,3,2,3,2,14,0,7,1,14,80,0,7,1,182,216,3,3,3,3,20,0,10,1,20,110,0,10,1,false
    0,0,0,0,0,0,0,0,1,1,1,10,1,1,2,1,6,0.166667,0.15,6,6,1,5,0.15,6,0,0,0,0,0,34,44,2,1,2,1,5,1,5,0,5,13,1,5,0,34,44,2,1,2,1,5,1,5,0,5,13,1,5,0,false
    0,0,0,0,0,0,0,0,1,3,3,41,13,7,8,13,33,0.0588235,0.0582011,11,10,1,16,0.0530973,12,1,1,1,1,1,178,227,15,12,12,11,20,0,16,6,27,96,0,21,6,214,270,16,16,13,15,26,0,22,6,33,112,0,27,6,false
    0,0,0,0,0,0,0,0,0,1,1,7,0,1,7,0,4,0.25,0.206897,6,5,1,3,0.206897,6,0,0,0,0,0,23,28,2,3,2,3,4,0,3,0,4,8,0,3,0,23,28,2,3,2,3,4,0,3,0,4,8,0,3,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,0.357143,5,4,1,0,0.357143,5,0,0,0,0,0,9,10,0,0,0,0,1,0,0,0,1,3,0,0,0,9,10,0,0,0,0,1,0,0,0,1,3,0,0,0,true
    0,0,0,0,0,0,0,0,1,1,1,4,2,1,1,3,6,0.25,0.28125,9,5,1,3,0.28125,9,0,0,0,0,0,23,28,2,0,2,0,3,0,3,0,3,9,0,3,0,23,28,2,0,2,0,3,0,3,0,3,9,0,3,0,true
    0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,0.357143,5,4,1,0,0.357143,5,0,0,0,0,0,9,10,0,0,0,0,1,0,0,0,1,3,0,0,0,9,10,0,0,0,0,1,0,0,0,1,3,0,0,0,true
    0,0,0,0,0,0,0,0,0,1,1,4,0,4,4,0,3,0,0.0588235,1,0,0,3,0.0588235,1,0,0,0,0,0,16,20,2,2,2,2,3,0,2,0,3,4,0,2,0,16,20,2,2,2,2,3,0,2,0,3,4,0,2,0,true
    0,0,0,0,0,0,0,0,1,1,1,3,2,1,1,2,4,0.333333,0.208333,5,5,1,2,0.208333,5,0,0,0,0,0,19,24,3,0,3,0,2,0,2,1,2,8,0,2,1,19,24,3,0,3,0,2,0,2,1,2,8,0,2,1,false
    0,0,0,0,0,0,0,0,1,1,1,5,2,0,0,2,6,0.333333,0.151515,5,4,1,2,0.151515,5,0,0,0,0,0,28,35,3,0,3,0,4,0,2,1,4,10,0,2,1,28,35,3,0,3,0,4,0,2,1,4,10,0,2,1,true
    0,0,0,0,0,0,0,0,3,3,3,21,4,2,3,3,13,0.111111,0.123596,11,10,1,8,0.0779221,12,0,0,0,0,0,78,104,2,5,2,5,10,0,8,1,10,41,0,8,1,142,184,6,11,6,11,22,0,20,2,22,66,0,20,2,false
    0,0,0,0,0,0,0,0,1,3,3,28,4,2,2,6,13,0.666667,0.140496,17,8,2,1,0.134921,17,0,0,0,0,0,104,134,6,4,6,4,7,1,2,1,7,58,1,2,1,109,139,6,4,6,4,8,1,3,1,8,59,1,3,1,true
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0.393162,1,6,2,0.26,0.302326,26,26,2,3,3,22,0,1,1,0,9,0.125,0.0652174,6,5,1,7,0.0652174,6,0,0,0,0,0,86,100,3,4,3,4,9,0,7,0,9,49,0,7,0,86,100,3,4,3,4,9,0,7,0,9,49,0,7,0,false
    0,0,0,0,0,0,0,0,1,1,1,12,0,2,3,0,8,0.111111,0.108696,5,5,1,8,0.108696,5,0,0,0,0,0,41,53,4,3,4,3,8,0,8,2,8,17,0,8,2,41,53,4,3,4,3,8,0,8,2,8,17,0,8,2,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0,0,0,0,0,0,0,0,1,4,4,14,8,0,0,11,13,0.5,0.380282,27,22,1,1,0.364865,27,0,0,0,0,0,44,52,0,0,0,0,2,0,1,0,2,25,0,1,0,47,55,0,0,0,0,3,0,2,0,3,26,0,2,0,true
    0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,1,0.5,0.346154,9,7,1,1,0.346154,9,0,0,0,0,0,17,22,1,0,1,0,1,1,1,0,1,9,1,1,0,17,22,1,0,1,0,1,1,1,0,1,9,1,1,0,true
    0,0,0,0,0,0,0,0,1,1,1,4,3,1,2,2,4,0.333333,0.125,4,4,1,2,0.125,4,0,0,0,0,0,28,36,4,0,4,0,2,0,2,0,2,16,0,2,0,28,36,4,0,4,0,2,0,2,0,2,16,0,2,0,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,2,2,0,2,0.5,0.277778,5,4,1,1,0.277778,5,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0,0,0,0,0,0,0,0,3,0,0,5,0,1,1,0,5,0.166667,0.190476,4,4,1,5,0.190476,4,0,0,0,0,0,17,22,1,1,1,1,5,0,5,0,5,4,0,5,0,17,22,1,1,1,1,5,0,5,0,5,4,0,5,0,false
    0,0,0,0,0,0,0,0,5,4,4,31,6,2,1,4,17,0.1,0.136752,16,7,1,9,0.133858,17,0,0,0,0,0,101,130,3,2,3,2,13,0,9,0,13,50,0,9,0,110,140,3,2,3,2,15,0,11,0,15,53,0,11,0,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,4,0.333333,0.391304,9,7,1,2,0.391304,9,1,1,0,0,1,14,18,5,5,1,1,2,0,2,0,7,4,0,6,0,14,18,5,5,1,1,2,0,2,0,7,4,0,6,0,false
    0,0,0,0,0,0,0,0,0,3,3,19,5,3,4,4,9,1,0.366412,48,40,5,0,0.355556,48,0,0,1,1,0,83,117,4,4,4,4,5,0,4,0,5,48,0,4,0,87,121,4,5,4,5,6,0,5,0,6,49,0,5,0,true
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,2,0,2,0,0.0714286,1,0,0,2,0.0714286,1,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0,0,0,0,0,0,0,0,1,2,2,7,1,4,3,2,7,0.75,0.377778,17,17,3,1,0.377778,17,0,0,1,1,0,28,47,1,1,1,1,5,0,3,1,5,11,0,3,1,28,47,1,1,1,1,5,0,3,1,5,11,0,3,1,false
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0.5,0.277778,5,4,1,1,0.277778,5,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0,0,0,0,0,0,0,0,1,4,4,27,6,1,1,8,11,0.5,0.179487,21,5,1,1,0.152174,21,1,1,0,0,1,96,127,4,1,3,0,3,0,1,0,7,76,0,4,1,117,151,6,1,5,0,5,0,3,0,9,85,0,6,1,true
    0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,2,0.5,0.277778,5,4,1,1,0.277778,5,0,0,0,0,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,13,16,2,1,2,1,2,0,1,0,2,3,0,1,0,true
    0.0363322,1,2,1,0.060241,0.0692308,10,9,7,2,2,28,1,4,4,1,22,0.0526316,0.101695,12,7,1,18,0.0972222,14,0,0,0,0,0,106,138,3,0,3,0,21,0,18,9,21,45,0,18,9,130,166,3,0,3,0,26,0,23,9,26,55,0,23,9,true
    0,0,0,0,0,0,0,0,1,5,5,15,4,1,1,5,7,0.5,0.232877,17,8,1,1,0.232877,17,0,0,0,0,0,56,68,1,0,1,0,2,0,1,0,2,33,0,1,0,56,68,1,0,1,0,2,0,1,0,2,33,0,1,0,true
    0,0,0,0,0,0,0,0,3,1,1,9,5,0,0,8,12,0.6,0.310345,27,21,3,2,0.296703,27,0,0,0,0,0,60,88,0,0,0,0,4,0,4,0,4,41,0,4,0,64,92,0,0,0,0,5,0,5,0,5,42,0,5,0,true
